im looking for a moderately priced restaurant that serves;0;inform
ringing i need a moderately priced restaurant;0;inform 
in the east part of town;0;inform 
anything;0;inform 
yes;2;affirm 
moderate;0;inform 
i would like to know the phone number;3;request 
thank you good bye;4;thankyou 
i want to find a restaurant;0;inform 
a cheap restaurant in;0;inform 
it doesnt matter i need the north part of town;0;inform 
yes;2;affirm 
in the north part of town;0;inform 
what is the phone number;3;request 
thank you good bye;4;thankyou 
im looking for a cheap restaurant in the north part of town;0;inform 
italian;0;inform 
anything else;7;reqalts 
anything else;7;reqalts 
whats the phone number;3;request 
what type of food do they serve;3;request 
thank you good bye;4;thankyou 
im looking for a restaurant with irish food;0;inform 
is there one serving european type food;0;inform 
yes;2;affirm 
i dont care;0;inform 
i dont care;0;inform 
can i have the address;3;request 
can i have the address;3;request 
can i have the phone number;3;request 
thank you good bye;4;thankyou 
im looking for something in the center of town;0;inform 
any japanese restaurants;0;inform 
whats its address;3;request 
what is its address;3;request 
can i have its post code;3;request 
thank you good bye;4;thankyou 
something in the north part of town serving chinese food;0;inform 
any price range;0;inform 
phone number;3;request 
is there anything else;7;reqalts 
phone number;3;request 
phone number;3;request 
good bye;6;bye 
whats a cheap restaurant in the west;0;inform 
cheap;0;inform 
yes;2;affirm 
whats the address phone number and post code;3;request 
post code;3;request 
thank you good bye;4;thankyou 
restaurant;0;inform 
thai food;0;inform 
thai food;0;inform 
west;0;inform 
address;3;request 
phone number;3;request 
price range;3;request 
thank you good bye;4;thankyou 
i want a find a restaurant serving mediterranean food;0;inform 
yes;2;affirm 
any;0;inform 
any;0;inform 
moderate;0;inform 
expensive;0;inform 
expensive;0;inform 
can i get the phone number;3;request 
thank you good bye;4;thankyou 
noise;5;null 
corsica food;0;inform 
gastropub food;0;inform 
south;0;inform 
noise;5;null 
south;0;inform 
north;0;inform 
thank you good bye;4;thankyou 
cheap restaurant;0;inform 
west part of town;0;inform 
i dont care;0;inform 
anything else;7;reqalts 
what is the phone number;3;request 
what is the address;3;request 
thank you good bye;4;thankyou 
im looking for a restaurant in the south part of town that serves christmas food;0;inform 
christmas food;0;inform 
christmas food;0;inform 
christmas;0;inform 
chinese food;0;inform 
chinese food;0;inform 
yes;2;affirm 
i dont care;0;inform 
whats their address;3;request 
peking restaurant;0;inform 
whats the address;3;request 
whats the price range;3;request 
thank you goodbye;4;thankyou 
brazilian food;0;inform 
brazilian food;0;inform 
no;8;negate 
dont care;0;inform 
dont care;0;inform 
brazilian food;0;inform 
korean type food;0;inform 
phone number;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
im looking for a moderately priced restaurant serving spanish food;0;inform 
what is the address and phone number;3;request 
what is the phone number;3;request 
thank you good bye;4;thankyou 
noise;5;null 
noise im looking for a restaurant serving vegetarian food;0;inform 
vegetarian food;0;inform 
noise;5;null 
im looking for a restaurant serving vegetarian food;0;inform 
how about vietnamese type of food;7;reqalts 
if there is no such venue how about vietnamese type of food;0;inform 
no;8;negate 
how about vietnamese type of food;7;reqalts 
im loooking for a restaurant serving vietnamese type of food;0;inform 
can i have the address of the venue;3;request 
noise;5;null 
thank you goodbye;4;thankyou 
im looking for a restaurant that serves turkish food;0;inform 
turkish;0;inform 
i dont care;0;inform 
i dont care;0;inform 
whats the address;3;request 
thank you good bye;4;thankyou 
im looking for an expensive restaurant;0;inform 
in the east;0;inform 
yes;2;affirm 
the east part of town;0;inform 
um anything else;0;inform 
what is the address and phone number;3;request 
thank you good bye;4;thankyou 
i need a restaurant that serves canape;0;inform 
um no;8;negate 
no;8;negate 
i need a restaurant that serves canape;0;inform 
i need a restaurant that serves canape;0;inform 
ah how bout a turkish type of food;7;reqalts 
yes and it needs to be moderately priced;2;affirm 
it doesnt matter;0;inform 
um doesnt matter;0;inform 
any;0;inform 
whats the address;3;request 
goodbye thank you;4;thankyou 
looking for a restaurant in the south part of town with german food;0;inform 
yeah;2;affirm 
what about chinese type food;7;reqalts 
what about chinese type of food;7;reqalts 
what about chinese type of food;7;reqalts 
yeah;2;affirm 
yeah;2;affirm 
i dont care;0;inform 
what is their address;3;request 
and the price range;3;request 
thank you good bye;4;thankyou 
cheap;0;inform 
cheap;0;inform 
cheap;0;inform 
yes;2;affirm 
yes;2;affirm 
north;0;inform 
cheap;0;inform 
cheap;0;inform 
cheap;0;inform 
anything else;7;reqalts 
phone number;3;request 
thank you good bye;4;thankyou 
system saying hello welcome;5;null 
hi;9;hello 
it serves turkish food;0;inform 
doesnt matter;0;inform 
it doesnt matter;0;inform 
cheap restaurant;0;inform 
how about italian food;7;reqalts 
how about italian food;7;reqalts 
is there anything else;7;reqalts 
could i have the address and phone number;3;request 
thank you goodbye;4;thankyou 
unintelligible;5;null 
welsh food;0;inform 
welsh food;0;inform 
asian oriental;0;inform 
north;0;inform 
cheap;0;inform 
address and phone number;3;request 
noise;5;null 
im looking for a cheap restaurant in the west part of town;0;inform 
it doesnt matter;0;inform 
address;3;request 
thank you good bye;4;thankyou 
im looking for a restaurant in the center;0;inform 
im looking for french food;0;inform 
are there any others;7;reqalts 
are there any other restaurants;7;reqalts 
ah im looking for a restaurant in the center serving french food;0;inform 
can i get the address;3;request 
thank you goodbye;4;thankyou 
cuban food;0;inform 
cuban;0;inform 
no;8;negate 
cuban;0;inform 
i do not care;0;inform 
do they serve cuban;1;confirm 
food;0;inform 
cuban restauran;0;inform 
no i would like a cuban restaurant;8;negate 
i do not care;0;inform 
again i do not care;0;inform 
ye;2;affirm 
a restaurant that serves;0;inform 
cuban food;0;inform 
yes serving cuban food;2;affirm 
breath correct;2;affirm 
no;8;negate 
no cuban food cuban food;8;negate 
no asian oriental;8;negate 
no;8;negate 
no;8;negate 
yes;2;affirm 
a cuban restaurant cuban restaurant;0;inform 
ye;2;affirm 
serving cuban food;0;inform 
how about asian oriental;7;reqalts 
asian oriental;0;inform 
thank you goodbye;4;thankyou 
looking for mediterranean food uh west side of town;0;inform 
mediterranean;0;inform 
are there mediterranean restaurants in the center of town;0;inform 
are there mediterranean restaurants in the center of town;0;inform 
im good;11;ack 
whats the address;3;request 
how about the phone number;3;request 
the phone number;3;request 
thank you good bye;4;thankyou 
noise;5;null 
im looking for a moderately priced restaurant serving world food;0;inform 
im looking for asian oriental type food;0;inform 
yea;2;affirm 
what is the address and phone number;3;request 
thank you good bye;4;thankyou 
id like a restaurant in the south part of town;0;inform 
basque food;0;inform 
what about portuguese food;7;reqalts 
how about portuguese;7;reqalts 
yes;2;affirm 
what is the phone number and address;3;request 
thank you good bye;4;thankyou 
im looking for polynesian food;0;inform 
um then im looking for european food;0;inform 
yes;2;affirm 
any area any price;0;inform 
any price range;0;inform 
i dont care about price range;0;inform 
whats the address;3;request 
whats the phone number;3;request 
thank you good bye;4;thankyou 
im looking for a restaurant in the south part of town serve international food;0;inform 
no in the south;8;negate 
im looking for a restaurant in the south part of town;0;inform 
how about portuguese food;7;reqalts 
how about portuguese food;7;reqalts 
portuguese type of food;0;inform 
yes;2;affirm 
what is the phone number and address;3;request 
i want to know the phone number;3;request 
what is the address;3;request 
thank you good bye;4;thankyou 
thank you good bye;4;thankyou 
is;5;null 
sea food;0;inform 
expensive;0;inform 
expensive;0;inform 
address;3;request 
area;3;request 
what area;3;request 
thank you good bye;4;thankyou 
looking for cuban food that is moderately priced;0;inform 
how about british food;7;reqalts 
british food;0;inform 
moderately priced;0;inform 
i dont care;0;inform 
okay whats the phone number;3;request 
thank you good bye;4;thankyou 
im looking for something moderate;0;inform 
in the south side;0;inform 
unintelligible;5;null 
unintelligible;5;null 
the south side;0;inform 
the south side;0;inform 
is there anything else;7;reqalts 
what type of food;3;request 
can i have the address;3;request 
can you give me the phone number;3;request 
unintelligible;5;null 
sorry;5;null 
south;0;inform 
south;0;inform 
sorry;5;null 
hello;9;hello 
can i find a moderately priced restaurant;0;inform 
im looking for something moderately priced;0;inform 
yes;2;affirm 
can you;5;null 
